name,uri,genres,artist
Young Blood,20OrSCxQNhfAtiWtbLn3hf,"['alt z', 'electropop', 'indie cafe pop', 'indie pop', 'indiecoustica', 'pop', 'pop rock', 'stomp and holler']",Noah Kahan
Tear,7isAYELhhKBIdffQS1wMbB,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,"['australian psych', 'neo-psychedelic']",Tame Impala
waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Miguel
I Want You,59gSh5ihFRsCyB4gpwDjcC,"['modern rock', 'rock']",Kings of Leon
Moving On and Getting Over,1CdEcheLJU6SgxnbFEj2WX,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",John Mayer
The Breach,1rSrMVQbnYWihopHxGXhOD,"['australian indie', 'indie anthem-folk', 'indie folk']",Dustin Tebbutt
Never Going Home,4owKdwOIG7qs89ZfGv2PZg,"['dreamo', 'indie pop', 'oakland indie']",Hazel English
Fire and the Flood,6liNJDyWJjyHAgDnAX95bw,"['folk-pop', 'modern rock', 'pop', 'pop rock']",Vance Joy
Georgia,429EttO8gs0bDo2SQfUNSm,"['folk-pop', 'modern rock', 'pop', 'pop rock']",Vance Joy
Lost in My Mind,3gvAGvbMCRvVDDp8ZaIPV5,"['folk-pop', 'indie folk', 'indie pop', 'modern rock', 'new americana', 'seattle indie', 'stomp and holler']",The Head And The Heart
These Waters,2omeRL5Clxg3y8g2kv2enS,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']",Ben Howard
Love Like Ghosts,4UGoW08gaqIEWNTam1UNen,"['indie folk', 'indie pop', 'stomp and holler']",Lord Huron
Meet Me in the Woods,1bqrRn1pJWowNLA5N9L6uW,"['indie folk', 'indie pop', 'stomp and holler']",Lord Huron
WILD,2HWWsTZxnLSUdFZ4gjsP5N,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']",Troye Sivan
Our Own House,3QzbEvmnuZIONNv82PylZb,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop rock', 'stomp and holler']",MisterWives
Stay,6uBhi9gBXWjanegOb2Phh0,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",Zedd
Love Is Alive,0VpD9PFYIPQAW4bKiGXv8Q,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",Louis The Child
"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",7rdUtXasA973gmrr2Xxh3E,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",Lorde
Feel It (feat. Tunji Ige),4tynVZKUsd42chGJTaEdJK,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",Good Times Ahead
Green Light,3FQ26GroLnhQEja48FKYqT,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",Lorde
White Tiger - Single Version,64I0PKLFEKlcvc7fEVUGq0,"['chill r&b', 'pop', 'uk pop']",Izzy Bizu
The Words You Say,37CwCNOBpPq41faiRxvVAV,"['indie anthem-folk', 'indie folk', 'indiecoustica']",Harrison Storm
Sense of Home,68wibJU4yMiqNX79IaLAsN,"['indie anthem-folk', 'indie folk', 'indiecoustica']",Harrison Storm
Way down We Go - Stripped,1YA7YUyrxgSzf7IQDX1xcl,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
All the Pretty Girls,0QQIhT6PtJ5glyn4HKNKQ6,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
Blue Skies,7qBKK5p33ryYzr8YMuduuB,['british soul'],Matt Woods
Ain't No Use,0FuvuvXLOzo7GgFrOcoRM4,['british soul'],Matt Woods
Nothing Less,2MwJbBCNHxxA21s3cTNFrK,['british soul'],Matt Woods
Get Low,1CYiC5bLfwoHsvSpisiOto,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
The Future (with James Vincent McMorrow),3YHNcSU025DbuPvIqFjNzV,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",San Holo
"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",77mT8LF6gDOLZNOjUhmwfV,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
Cucurucu,3G3PP7pAkAaZ6QzM0duBry,"['british singer-songwriter', 'cambridgeshire indie', 'indie folk', 'indie soul']",Nick Mulvey
Sitting Room,61RrNbOovzQBB8lomPR4Qb,"['acoustic pop', 'deep new americana', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and flutter', 'stomp and holler']",Beta Radio
Place We Were Made,0xKGPkn1RLsVifjDs4183v,"['alt z', 'electropop', 'indie cafe pop', 'indie pop', 'pop', 'uk pop']",Maisie Peters
Faux,0d9UAfLZnNNKhr5zUd9nfv,"['ambient folk', 'indie folk']",Ed Tullett
Holland,4XY9paoIzAINJvhOP82gR3,"['ambient folk', 'indie folk']",Novo Amor
Cold,7gG2urq4CeTzLJJZ2Ygnoy,"['ambient folk', 'indie folk']",Novo Amor
Embody Me,1g0xyCMUBKUaMDCk00Hhmk,"['ambient folk', 'indie folk']",Novo Amor
Weather,7N0osVtma3QzvMOfVbdSL8,"['ambient folk', 'indie folk']",Novo Amor
Colourway,2oa53bhiNPCz2CGh26AYxi,"['ambient folk', 'indie folk']",Novo Amor
Anchor,7qH9Z4dJEN0l9bidizW7fq,"['ambient folk', 'indie folk']",Novo Amor
Carry You,0u4rkpmNtgcFxYHepnVF4v,"['ambient folk', 'indie folk']",Novo Amor
Silvery,5NrXVZfQUjjGSnzrTbGblf,"['ambient folk', 'indie folk']",Novo Amor
maybe we're home (acoustic version),2dJm7DnluFgcnz5IMvUWaG,['arab electronic'],Lewis Watson
Cavalry,4H2vJY0HOt6Vu0C2rHxpZ7,"['ambient folk', 'indie folk']",Novo Amor
little light - acoustic version,6PRotAx0lUWP0bHBr6jm42,['arab electronic'],Lewis Watson
Fever To The Form,1QJnDJuYOGj05iSc4eWGr5,"['british singer-songwriter', 'cambridgeshire indie', 'indie folk', 'indie soul']",Nick Mulvey
On the Frame,4ZeCZyI1Zhh1tVkThl34px,"['acoustic pop', 'deep new americana', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and flutter', 'stomp and holler']",Beta Radio
"If You Need To, Keep Time on Me",7d0XkI4iJ32nxeFAHFXbLQ,"['chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'seattle indie', 'stomp and holler']",Fleet Foxes
Naked As We Came,2gUSIsapdX6jEJ0DvjqTt2,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",Iron & Wine
Sophie,2v162mDpVPU2tUhKZtgjpV,"['folk-pop', 'indie anthem-folk', 'indie folk', 'stomp and flutter', 'stomp and holler', 'uk americana']",Bear's Den
We Don't Eat,1y3PhboJrxMNOpLxkMsTiM,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
Spirit Cold,4RCJhOe7FgR25W1npdn3YG,"['boston folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']",Tall Heights
In the Dark,6LQu8384er2W9NBXI0lRHq,['british soul'],Matt Woods
All the Pretty Girls,2eiY8qXiV6yReXSeuoplns,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",KALEO
Untitled,3FO620NLce2koHOhsHheJ6,"['australian indie', 'australian pop', 'indie folk']",Matt Corby
Time After Time,5kOBEsqVNwi4udPRbagNIV,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",Iron & Wine
Tenerife Sea,1HbcclMpw0q2WDWpdGCKdS,"['pop', 'uk pop']",Ed Sheeran
Boy With a Coin,2ir2gcSm7S0H1Fa7oGKfLr,"['acoustic pop', 'chamber pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",Iron & Wine
Flume,7xDydFFgyOYit7yAUsRhrI,"['pop', 'post-teen pop']",Bon Iver
For Emma,0mP897I93DZwdgtjkSriwj,"['pop', 'post-teen pop']",Bon Iver
Michicant,0oirMI8pqPHJiJFTX1LhKh,"['pop', 'post-teen pop']",Bon Iver
Wash.,3g9mw4A8vdljOKgwrit88g,"['pop', 'post-teen pop']",Bon Iver
Re: Stacks,2LthqyP0MLhGUBICwR1535,"['pop', 'post-teen pop']",Bon Iver
Holocene,4fbvXwMTXPWaFyaMWUm9CR,"['pop', 'post-teen pop']",Bon Iver
The Wilhelm Scream,688DZF6e1MH5Uf409dwaHm,"['indie soul', 'uk alternative pop']",James Blake
Limit To Your Love,33BnSMHgX0AsbKSIbkuMwh,"['indie soul', 'uk alternative pop']",James Blake
Retrograde,2IqjKEBiz0CdLKdkXhxw84,"['indie soul', 'uk alternative pop']",James Blake
The Words You Say,1KeYmxk4eZq28MGleILZ6N,"['indie anthem-folk', 'indie folk', 'indiecoustica']",Harrison Storm
Lump Sum,2PHjonbOla16RwCUqkgCtI,"['pop', 'post-teen pop']",Bon Iver
I Need A Forest Fire,0TLAptKgYxe7F0KewWH6X6,"['indie soul', 'uk alternative pop']",James Blake
Burning Ground,0IbrXdAcOPb7BCQqK9NqBh,['pop folk'],Brandon Jenner
Get Low,6DwshFWH1WmFtY1Aitsl0f,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
Higher Love,3rocTBn0NsGrVAHGOZNzH5,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
Better Give U Up,133JnIOh5NNCXOw6x2VJyl,['alternative r&b'],FKJ
I Wanna Get Better,1RwwmiVtLAtPmxAqKVfwgG,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp and holler']",Bleachers
40 Day Dream,3WBWgjyg6ew1Bq2sehB4is,"['double drumming', 'indie folk', 'indie pop', 'la indie', 'modern rock', 'stomp and holler']",Edward Sharpe & The Magnetic Zeros
Some Kind Of Love,0vicQm86o7GnT42GdG34sA,"['dance rock', 'modern rock', 'permanent wave', 'rock']",The Killers
Moments Passed,3H4SQPQVJ4birjwbMMuYlY,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",Dermot Kennedy
Alaska - Tycho Remix,4hycQUf62qEZPdSJma3Z7I,"['indie pop', 'pop']",Maggie Rogers
Corners Of The Earth (feat. RY X),7djXw9p2R8OHcepaNVY8DM,"['chillwave', 'ninja']",ODESZA
Solo,0cQ5y2ycYOR7KrMG752t8Q,"['melodic rap', 'philly rap', 'rap', 'trap']",Oh Wonder
Pulse,1sb9Ez8XeECe3tqwLpcxjJ,['uk alternative pop'],IDER
Red Dust,5Y1xq7R8cltv3EmI1snFhV,"['indie folk', 'irish singer-songwriter', 'neo mellow']",James Vincent McMorrow
Kaonashi,0xKrtjGUa44YvnOYB5kxY2,"['chill pop', 'indie electropop', 'indie poptimism', 'vapor soul']",Yoste
From Gold,4GjD33yTih7RqvGkH9C9wO,"['ambient folk', 'indie folk']",Novo Amor
Pieces (Hushed),0OUcC4cOuicw2BaItw9lcU,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'pop rock']",Andrew Belle
Anchor,6x6XKEUcCJGUACD4Xh7KuP,"['ambient folk', 'indie folk']",Novo Amor
715 - CR∑∑KS,0H2MmFtJgoeywCIbAN3sid,"['pop', 'post-teen pop']",Bon Iver
8 (circle),47IklCMgkgWvI4jpkdrop0,"['pop', 'post-teen pop']",Bon Iver
33 “GOD”,1LfWibYjk0TD8YNPtzym9A,"['pop', 'post-teen pop']",Bon Iver
29 #Strafford APTS,4VZM71F8XAoLRuNyNLxwWS,"['pop', 'post-teen pop']",Bon Iver
Landslide,3X3mfRMRaPJRiIMDMQtSkd,"['melodic rap', 'philly rap', 'rap', 'trap']",Oh Wonder
All We Do,6Vigp41BietH0WoFZ52JI5,"['melodic rap', 'philly rap', 'rap', 'trap']",Oh Wonder
Cool Blue,0Lbe98RKWwBbu1sipPSa4n,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",The Japanese House
Yung God,2plFaDNZayLbtA9Ht1yCEo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
Do It Myself,5mB1bWU8VueYVxuvcLPn2B,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
Pull The Trigger,57evRskKe47TvzG96SLLTM,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
What They Want,3pndPhlQWjuSoXhcIIdBjv,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Russ
Say Less,7l0u38sWDqqk6TySNOZtO3,"['brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house']",Dillon Francis
Wet Dreamz,6Ius4TC0L3cN74HT7ENE6e,"['conscious hip hop', 'north carolina hip hop', 'rap']",J. Cole
pick up the phone,4GXl8l1MfZPf2GvpyRPJBf,"['hip hop', 'rap', 'trap']",Young Thug
No Role Modelz,62vpWI1CHwFy7tMIcSStl8,"['conscious hip hop', 'north carolina hip hop', 'rap']",J. Cole
Dark Days - Sofi Tukker Remix,6FzYhrPQqISyxCTttPfid1,"['chillwave', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",Local Natives
Water,6HEIBHUirx1J0JkUD24szt,"['meme rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",Ugly God
Get It Together,7y6c07pgjZvtHI9kuMVqk1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Drake
Cute,1q16GwS6fJssEOP2RMybdm,"['alternative r&b', 'pop rap', 'rap', 'trap', 'underground hip hop', 'virginia hip hop']",Shelley FKA DRAM
Ayo Technology,36Hwcla06Q5BCr59CL0sBp,['brooklyn drill'],50 Cent
100it Racks,1XWcdNQvGrX32fH09CwuWI,[],Future
Devastated,08X9m3tpcthgrItjPVAmCu,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",Joey Bada$$
Undercover Martyn,2jnvdMCTvtdVCci3YLqxGY,"['alternative dance', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",Two Door Cinema Club
Something Good Can Work,1aGvLFHJ2shKqO9uycaUcW,"['alternative dance', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",Two Door Cinema Club
Wet Sand,3L2Nyi3T7XabH8EEZFLDdX,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
Dark Necessities,2oaK4JLVnmRGIO9ytBE1bt,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
Otherside,64BbK9SFKH2jk86U3dGj2P,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
Scar Tissue,1G391cbiT3v3Cywg8T7DM1,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Red Hot Chili Peppers
Still,3t3CpReqAorp7aHnmQlKRl,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",The Japanese House
Saw You In A Dream,0U3u0HdRQjD8mAMYBak4Ok,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",The Japanese House
Super Far,15ahYSiHAIMxAnujlXVtta,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
"Bad, Bad, Bad",2RLJh8HFyVq0GsFggcnoYU,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
Made In Hollywood,5dD7axYM6PXzDh70MZYInp,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
youarefire,32NhGuyYmzL8uBM164QV33,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
quit,05NiTlbGwYmiJtyhsYIqzt,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
like you lots,4eTVMSVtVJWlvGk8hzGC9q,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
"yea, babe, no way",2BL0OrWVgMzEUFdTbfRf0W,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
WHERE THE HELL ARE MY FRIENDS,1Ey2bSPiqNR4wDFpjInp9X,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
Walk Away,79XlfHDVYTMeqb2UR3ojEA,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
current location,3g6nGCEj7NK0KabxlfL9co,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
ILYSB - Ferdinand Weber Edit,4e6e3G8487oUeKoNPY5oN3,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
4EVER!,5U0RzSPAVv4jxWkLinGLWF,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
Someone Else,2JUaGpCrD8tywgj9MeLFbb,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
It Was Love,2mhyOJVZzcBy3csNSMKTcj,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
pink skies,6BZ6pl5bczDc3cMF1kBaOy,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
ILYSB - STRIPPED,3Dkvp3L4w0uJFYfIPa8E9H,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
ILYSB,3BwR5psKNxcyqWoc80eOuq,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
Good Girls,4TCtrgLTSYryxQFdlTWesB,"['contemporary country', 'country', 'pop', 'post-teen pop']",LANY
Shooters,3WNx4pJLzQgYapuBWS4mUG,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",Tory Lanez
Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0,"['pop rap', 'rap', 'trap', 'viral trap']",Desiigner
Han Solo,3PVbKqcF1NQhMkfIp0NR0g,"['classical', 'classical era']",Germ
Uber Everywhere (feat. Travis Scott),79wTHFxVJXRrR5afZeBd16,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",MadeinTYO
Lookin,0Uitgl1WMlYVTY2RtPMjM0,"['melodic rap', 'rap', 'trap']",Playboi Carti
Don't,3pXF1nA74528Edde4of9CC,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",Bryson Tiller
Never Know,5rU5F2RRAjypdeFRMi8l4E,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
Exchange,43PuMrRfbyyuz4QpZ3oAwN,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",Bryson Tiller
Get You Good,2yTTfOaptQVJiocgjoQFfi,"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'r&b', 'trap', 'trap soul']",Roy Woods
First Fuck,1u4orOe6gYxeE9xKpv11Qi,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
PRBLMS,2wf9bp4MkChojtljddWpbO,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
Really Really,3CxZv54DUzaO2FQiQqY9fF,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",Kevin Gates
2 Phones,0wdKiSBUT7aZkXUIdJWcwC,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",Kevin Gates
Type of Way,6nu35hLc8zsA9bwBpcuf5L,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rich Homie Quan
"Flex (Ooh, Ooh, Ooh)",2LLFl56eIFGFlnrplUC26f,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rich Homie Quan
Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX,[],Future
Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert
You Was Right,2ANLarE8yHVsLWW21nj79M,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert
Money Longer,0B8QzDH7YWih85V5SEMnyJ,"['melodic rap', 'philly rap', 'rap', 'trap']",Lil Uzi Vert
Skrt,5v7kaZNsnyByrSJOfO8gKq,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",Kodak Black
wokeuplikethis*,59J5nzL1KniFHnU120dQzt,"['melodic rap', 'rap', 'trap']",Playboi Carti
Too Many Years,0BU7nIcCZxYSE0hYcc5oZz,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",Kodak Black
Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",Kodak Black
Mamacita (feat. Rico Nasty),57pTGa2YCwFT9pBIsIVO3z,['pop rap'],Lil Yachty
goosebumps,6gBFPUFcJLzWGx4lenP6h2,"['rap', 'slap house']",Travis Scott
pick up the phone,20dP2DaMHIAmwWAbp7peSr,"['hip hop', 'rap', 'trap']",Young Thug
Come Get Her,1Ser4X0TKttOvo8bgdytTP,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rae Sremmurd
Swang,6mapJIPnQ23RTAevUoE0DL,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rae Sremmurd
Ex Calling,2RwmsAOxtiRezQPmvyejb8,"['brooklyn drill', 'melodic rap', 'nyc rap']",6LACK
Magnolia,1e1JKLEDKP7hEQzJfNAgPl,"['melodic rap', 'rap', 'trap']",Playboi Carti
"Guwop (feat. Quavo, Offset and Young Scooter)",1BSA5I386L2IAmFQURYjIz,"['hip hop', 'rap', 'trap']",Young Thug
Breakdown,3cnRYoW4nYzIuVPCp7k5iG,['neo mellow'],Jack Johnson
You And Your Heart,3daDd8yhWLgeWyCeZp9eIj,['neo mellow'],Jack Johnson
Flake,09dOpua4kGcHzH9Jt6KTzm,['neo mellow'],Jack Johnson
Imagine,3piY5aMfwEEmXMV6I9kpoi,['neo mellow'],Jack Johnson
Upside Down,6shRGWCtBUOPFLFTTqXZIC,['neo mellow'],Jack Johnson
Wasting Time,5nb0BEZqsmQYseSPJ932K8,['neo mellow'],Jack Johnson
Cupid,2h9ryHBPwEGlZoo5iQ7Efj,['neo mellow'],Jack Johnson
Taylor,1J4YoubtTxLuoKBzRIzHvv,['neo mellow'],Jack Johnson
"Sitting, Waiting, Wishing",5eWOsyHHic4vJP3LjTVhqv,['neo mellow'],Jack Johnson
Better Together,4VywXu6umkIQ2OS0m1I79y,['neo mellow'],Jack Johnson
Banana Pancakes,451GvHwY99NKV4zdKPRWmv,['neo mellow'],Jack Johnson
"It's All over Now, Baby Blue - Alternate Take",3DKXUbgjgCEp4xz9aU1AUk,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",Bob Dylan
Ahead Of Myself,25tbnjnjZjXIYrfgqGKxpG,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",X Ambassadors
lovers’ carvings,3JeT6Xcv6MlEHHylk8SKQ1,"['ambient folk', 'chillwave', 'downtempo', 'electronica', 'folktronica', 'indie soul']",Bibio
Free Fallin',5tVA6TkbaAH9QMITTQRrNv,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",Tom Petty
Giants,5X4b5yuoihfPbZMzSOhg8M,['vapor soul'],Bear Hands
Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,"['indietronica', 'modern rock', 'pop', 'rock']",Foster The People
Mr. Brightside,7oK9VyNzrYvRFo7nQEYkWN,"['dance rock', 'modern rock', 'permanent wave', 'rock']",The Killers
Shot At The Night,7AZtv7mEE1jvZH6YOisyPa,"['dance rock', 'modern rock', 'permanent wave', 'rock']",The Killers
Symptoms,2lXheyXftSMWhBvrV3EhAX,"['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",Atlas Genius
Trojans,4AyoAGuhE8gydBPrczuhbl,"['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",Atlas Genius
Notion,40e9kU9Wd4vbedqSA7Io4n,"['modern rock', 'rock']",Kings of Leon
Fader,5rHoZOh481VFV9kJovM9RI,"['alternative dance', 'australian indie', 'indie rock', 'modern rock']",The Temper Trap
Something Good Can Work,6oPETbK4vuqX7hWradYLlg,"['alternative dance', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",Two Door Cinema Club
Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,"['baroque pop', 'pop', 'uk alternative pop']",Florence + The Machine
Chances,2HXBq4OS216Ky3Tep9G3XW,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",Five For Fighting
Lost Stars,7rdGrVIoqwPWOULauvglio,"['dance pop', 'pop rap']",Adam Levine
Flowers in Your Hair,3Hvg5tRKsQlX25wYwgMF9p,"['folk-pop', 'modern rock', 'stomp and holler']",The Lumineers
Chocolate,44Ljlpy44mHvLJxcYUvTK0,"['modern alternative rock', 'modern rock', 'pop', 'rock']",The 1975
Somebody Else,5hc71nKsUgtwQ3z52KEKQk,"['modern alternative rock', 'modern rock', 'pop', 'rock']",The 1975
Breakeven,38xWaVFKaxZlMFvzNff2aW,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",The Script
Breathe In Breathe Out,46wofYWWNwmdyPgVHT81R7,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
Nothing Left to Lose,23MG7PAYUQp0esP2dzWHWj,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
Billion,45UwVg384kT7GOgAQixr43,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
Heartbeat,2NECH8o0PDzujirUFh8fRH,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",Mat Kearney
