name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,pctCalm,pctEnergetic,pctHappy,pctSad,uri
Drunk On You BY Luke Bryan...,0.19317445132062028,0.4716216216216217,0.8714810281517748,0.0,0.17457062291720069,0.7971042976939202,0.03513815684395464,0.5674006781931595,0.4215456674473067,0.04869549,0.48679125,0.348202,0.116311215,3b7CDTKB0SRTmQ6ytYi5vZ
Pon de Replay BY Rihanna...,5.212331943016181e-05,0.7702702702702703,0.587515299877601,0.0013321799307958477,0.08228659318123557,0.5341325995807128,0.217377415748283,0.2537572738309541,0.4519906323185011,0.159878,0.48398605,0.2980794,0.058056533,4TsmezEQVSZNNPv5RJ65Ov
No Hands (feat. Roscoe Dash & Wale) BY Waka Flock...,0.005791117969188603,0.7445945945945945,0.5324357405140758,0.0,0.2617277621122789,0.6683700209643606,0.025874460948730235,0.4803658893959058,0.29156908665105385,0.13779187,0.4809053,0.18902083,0.192282,03tqyYWC9Um2ZqU0ZN849H
Undivided BY Tim McGraw...,0.14213703437858685,0.5054054054054054,0.7980416156670747,0.0,0.21045885670340936,0.7785639412997902,0.01118032263216738,0.190773223929334,0.3466042154566744,0.0669708,0.47711152,0.33520472,0.12071295,2DINVEELpI3ibUW2EzeDs7
Drunk Americans BY Toby Keith...,0.017041067746198527,0.09999999999999998,0.598531211750306,0.0,0.29633427326326583,0.7803328092243186,0.015013576106053347,0.6023639078438761,0.30210772833723654,0.052540243,0.4684116,0.28668135,0.19236684,799mKKcXcpcJcbBZzrnyAp
Out There BY Chris Jans...,0.039410659001642964,0.4337837837837838,0.7772337821297429,4.619377162629758e-06,0.1348372212253268,0.7425969601677148,0.017569078421977316,0.6372643418316799,0.4730679156908665,0.03510994,0.46103218,0.42898092,0.07487688,19ihEHhT75cZXJMNGZnuQm
monster BY 21 Savage...,0.17145640155805286,0.9202702702702702,0.5471236230110158,0.00039446366782006927,0.10407587798000512,0.6323375262054507,0.1614758025874461,0.49798356149090856,0.13114754098360656,0.27056193,0.45997155,0.04886063,0.22060582,2FUNBaa5DwItJtYEBgAblU
Home Run BY Joe Nichol...,0.0471205666673544,0.5283783783783783,0.7160342717258261,0.0,0.41681620097410915,0.7135089098532494,0.013735824948091356,0.28867166241051617,0.3653395784543325,0.06906198,0.45953658,0.34552392,0.1258775,3WcQxf3f924vU8Ae6GNJ16
Silverado For Sale BY Morgan Wal...,0.17905771897495149,0.5162162162162162,0.7564259485924112,0.0,0.1002307100743399,0.697130503144654,0.010062290368950642,0.525432243479717,0.32084309133489464,0.08647961,0.45844036,0.26538017,0.18969984,1AGXmKhp5H6d1B2OwZwQdQ
Outside (feat. Ellie Goulding) BY Calvin Har...,0.23118103840511328,0.5905405405405405,0.8115055079559362,0.0,0.3655472955652397,0.8153170859538783,0.026353617632965974,0.45621049106208394,0.3583138173302107,0.08313942,0.4515186,0.26210898,0.203233,7MmG8p0F9N3C4AXdK6o6Eb
The Ones That Didn’t Make It Back Home BY Justin Moo...,0.1061936620215378,0.44324324324324327,0.7637698898408812,0.0,0.2399384773135093,0.7664439203354296,0.01772879731672257,0.5257043580190062,0.4168618266978923,0.052886236,0.4512382,0.37334335,0.122532226,6Vmb8Ru0BvjWGozOVGApRd
Knockin' Boots BY Luke Bryan...,0.1399652294023301,0.7162162162162162,0.6389228886168911,0.0,0.37323763137657007,0.841194968553459,0.2908481073310972,0.4837568551932014,0.6112412177985947,0.1322901,0.44930312,0.34268913,0.075717665,6ERR6e7h6wCqGoz1TjiUJb
Gabrielle BY Brett Eldr...,0.05255007910799626,0.6729729729729729,0.6878824969400245,0.0,0.10920276852089206,0.6450471698113207,0.008784539210988658,0.25356190954633623,0.37353629976580793,0.0923651,0.44754386,0.35164204,0.10844892,1o0UHbEDYCCpzz8cVQfWxp
Roses BY Outkast...,0.052224308361557746,0.7324324324324324,0.6707466340269277,3.200692041522491e-05,0.08997692899256599,0.7150812368972745,0.05047117073949848,0.32318834512496336,0.46487119437939106,0.08846805,0.4349451,0.39115006,0.085436784,6bUNEbXT7HovLW6BgPCBsb
Where Corn Don’t Grow BY Riley Gree...,0.008994530309167298,0.5581081081081081,0.496940024479804,0.002923875432525952,0.07754421943091513,0.5492007337526205,0.00559016131608369,0.27467520687682273,0.18384074941451992,0.16885339,0.43269625,0.17946349,0.21898685,6jxQfS8A6yz99wXGpGCLzy
Before He Cheats BY Carrie Und...,0.29416338271655884,0.41891891891891897,0.7209302325581395,0.0,0.10535760061522684,0.8680555555555555,0.028110525475163718,0.594849360181968,0.20843091334894612,0.100893304,0.4309179,0.12525378,0.34293494,0ZUo4YjG4saFnEJhdWp9Bt
Knives Of New Orleans BY Eric Churc...,0.0014475080166751187,0.508108108108108,0.6842105263157894,3.1833910034602076e-05,0.1104844911561138,0.5395702306079664,0.00798594473726242,0.32325114078787626,0.37002341920374704,0.07327935,0.42618904,0.4052199,0.09531168,3QYXgYgff77dt42xLnhUaf
Amarillo by Morning BY Ronnie Dun...,0.07763442658376163,0.6,0.7282741738066095,0.004792387543252595,0.270699820558831,0.782625786163522,0.006069318000319436,0.3689245196131788,0.44613583138173296,0.06361928,0.42474258,0.40374923,0.107888974,5UfrL0h1wJEiUBDyMnW4F5
She Likes the Beatles BY William Cl...,0.004542330107840976,0.0,0.5299877600979191,0.0,0.2245578056908485,0.8042452830188678,0.015173295000798594,0.1367270900489806,0.2669789227166276,0.0722356,0.41174304,0.3384458,0.1775756,38iGqJQPZcTYNx6bdR5YWC
Good Day BY Brett Eldr...,0.03854193701114027,0.41216216216216217,0.6425948592411261,1.6833910034602077e-05,0.1540630607536529,0.6091457023060796,0.012458073790129372,0.15606117693026883,0.32903981264637006,0.09069188,0.40014642,0.38192004,0.12724163,76XWHO6yy7a097yBT7DXVm
Birds BY Cody Jinks...,0.049075191145985464,0.5189189189189188,0.6254589963280294,0.006868512110726643,0.2155857472442963,0.5470387840670858,0.01533301389554384,0.3438132317439054,0.32201405152224827,0.11647795,0.3978261,0.32031024,0.16538572,5J6EE1wlwZbMB4MBndUGEC
Lonely For You Only BY Midland...,0.03256947332643423,0.5202702702702702,0.6217870257037944,0.003754325259515571,0.09510381953345295,0.610259433962264,0.004951285737102698,0.3233976640013397,0.37353629976580793,0.09495586,0.392681,0.3840879,0.12827525,7B9VK5iBDUVZW8o66DyU8f
Trash A Hotel Room BY Jon Pardi...,0.025619697402412656,0.6027027027027028,0.5862913096695226,0.0,0.3950269161753396,0.7422693920335428,0.0014374700527072376,0.28123386500327924,0.38524590163934425,0.098961234,0.39249462,0.34557626,0.16296788,1HdrHZQ620XujjLf4SDYg9
I Wish Grandpas Never Died BY Riley Gree...,0.038976298006391616,0.3189189189189189,0.40636474908200726,0.0,0.10920276852089206,0.7108883647798742,0.010381728158441142,0.5956029081369225,0.1498829039812646,0.13391864,0.38818377,0.11743529,0.36046228,7Dxes6VnfbZYV0S2QTnVuT
Alive (with Offset & 2 Chainz) BY Lil Jon...,0.39298050913624055,0.8135135135135135,0.6927784577723377,3.2525951557093425e-06,0.10792104588567031,0.6447851153039832,0.47931640313049034,0.6098924100975427,0.5362997658079625,0.37510565,0.37739456,0.1468361,0.100663655,7w8SYlPLA9bqj7vRHvYNDz
People Are Crazy BY Billy Curr...,0.23118103840511328,0.5972972972972973,0.6597307221542227,0.00045847750865051905,0.10663932325044859,0.7574685534591195,0.0057498802108289365,0.5532158356707273,0.2903981264637002,0.13218851,0.37432057,0.18669932,0.30679157,5JnLiuMgRAWoHYOhatFP3s
Winning Streak BY Shaboozey...,0.056133557318819874,0.6878378378378378,0.48225214198286415,0.07491349480968858,0.30786977698026147,0.6350235849056602,0.057818239897779906,0.38987036184256424,0.2517564402810304,0.2594509,0.37389964,0.1382249,0.22842455,553j9aJ9x3Q4NtXNv8z0Ao
Up All Night BY Jon Pardi...,0.16494098662928264,0.46621621621621623,0.6634026927784576,0.0,0.12971033068443988,0.7596960167714883,0.008784539210988658,0.7001925733662662,0.41569086651053866,0.08434528,0.36696607,0.32984248,0.21884614,3yYTDppf1ycYtpPuX46xQh
Behind The Times BY Riley Gree...,0.01508644326756746,0.38378378378378375,0.4736842105263158,2.4221453287197234e-05,0.07459625736990516,0.6375786163522011,0.004472129052866952,0.11391830981984624,0.26932084309133486,0.14325184,0.36019695,0.3007945,0.19575673,53ZRA4ZJg5zBUtByHfhSac
"Big, Big Plans BY Chris Lane...",0.08241239753152646,0.4932432432432432,0.5140758873929008,0.0,0.10663932325044859,0.6863862683438153,0.007826225842517166,0.6092853853560514,0.3372365339578455,0.12692547,0.35861984,0.2547208,0.2597339,7yNJCsUH3tXlpQiHSsAc5l
Be A Light BY Thomas Rhe...,0.04299413721246659,0.4054054054054054,0.40758873929008566,2.2837370242214537e-06,0.0835683158164573,0.6480607966457022,0.005909599105574183,0.2455729057646419,0.17798594847775176,0.18369772,0.3438869,0.16820572,0.30420962,5o6dFqafETxZNqUFt9ZqAC
Lonely One BY Luke Combs...,0.14213703437858685,0.3864864864864864,0.5728274173806609,1.1712802768166092e-05,0.08613176108690077,0.7389937106918238,0.00974285257946015,0.5741895870836298,0.3536299765807962,0.10830222,0.34277493,0.28879857,0.26012424,5w5fbyYHo5129Ce4c7qeWa
Borrowed Time BY Jon Pardi...,0.13344981447355989,0.5918918918918918,0.5140758873929008,0.0,0.14637272494232245,0.5844470649895177,0.01389554384283661,0.15652167845829673,0.10187353629976581,0.22623292,0.34060088,0.10774881,0.32541746,3kPWlLtHjP0jO18AaPQzsz
Where the Heart Is BY Brett Eldr...,0.12041898461601945,0.4175675675675675,0.5520195838433292,3.0103806228373704e-05,0.09254037426300948,0.5081236897274632,0.014055262737581856,0.17070652098072875,0.16978922716627634,0.18870331,0.33663854,0.194815,0.27984324,4qaBHFw6eN6Oxa7gBXOvxv
Texas Lullaby BY Aaron Wats...,0.1486524493073571,0.39459459459459456,0.598531211750306,3.3044982698961937e-06,0.027428864393745193,0.5569968553459118,0.02922855773838045,0.6930408450900769,0.3384074941451991,0.12500434,0.33308396,0.2828447,0.2590671,53rP0JKz6J3U1H6rIwBwjM
Your Bartender BY Morgan Wal...,0.2681017230014779,0.46756756756756757,0.7478580171358629,0.00012560553633217994,0.14380927967187898,0.7423349056603772,0.008465101421498158,0.5394914946763232,0.3864168618266979,0.09781135,0.32975808,0.32146448,0.25096616,1eIoa430A2fLhIVgoxtT9b
Fast Hearts And Slow Towns BY Midland...,0.3223968474078964,0.4824324324324324,0.7760097919216646,3.598615916955018e-05,0.12201999487310944,0.6985718029350103,0.00974285257946015,0.3583329844685394,0.29156908665105385,0.12822662,0.32935295,0.24452193,0.29789844,6DhHbeKjXAwsyeMpm6FigK
Sixteen BY Thomas Rhe...,0.014543492023503274,0.6702702702702702,0.45410036719706237,3.650519031141869e-06,0.1643168418354268,0.6248034591194969,0.008305382526752912,0.3095337770893513,0.36651053864168615,0.17163193,0.32413474,0.30742928,0.19680408,3pJkBPHadRAxBBo484RipI
