name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,pctCalm,pctEnergetic,pctHappy,pctSad,uri
Waiting On the World to Change BY John Mayer...,0.1703704990699245,0.49864864864864855,0.7294981640146878,0.00040138408304498275,0.27198154319405277,0.7041404612159328,0.14710110206037375,0.7960327095630817,0.6451990632318501,0.067152575,0.29822564,0.5400489,0.094572894,5imShWWzwqfAJ9gXFpGAQh
"Speakers, Bleachers And Preachers BY Brandon La...",0.3278263598485383,0.5324324324324324,0.5691554467564259,0.0,0.13355549859010507,0.6554638364779873,0.0046318479476121985,0.23283236348920605,0.6311475409836065,0.15129437,0.11000144,0.5396304,0.19907375,0Is6MRHWKe7y2xIxDkvO6l
Goodbye In Telluride BY Dierks Ben...,0.23552464835762676,0.6121621621621621,0.5336597307221541,0.0,0.1412458344014355,0.6443265199161425,0.024916147580258743,0.26769093370173463,0.6007025761124122,0.15813357,0.12912709,0.5379553,0.17478403,3CJEbmr6W4evGStck6Whdw
Most People Are Good BY Luke Bryan...,0.19100264634436354,0.5094594594594594,0.7001223990208078,0.0,0.14252755703665723,0.6811451781970649,0.00798594473726242,0.6102273202997448,0.550351288056206,0.075631246,0.23667116,0.53759676,0.15010087,79LAFAkR1ATb4iIQvZuCL0
Rattlin' Bog BY Carlyle Fr...,0.7969362347199945,0.3756756756756756,0.7747858017135862,0.0,0.39118174826967445,0.6683700209643606,0.06867912474045679,0.47982863761320654,0.8723653395784542,0.13170277,0.025100304,0.53592205,0.30727482,2VjrFvthQjw7BS8aS4VdZi
Rumor (Bryan Todd Remix) BY Lee Brice...,0.18122952395120823,0.6027027027027028,0.5716034271725826,4.705882352941176e-06,0.06331709817995385,0.7399109014675052,0.030027152212106688,0.10726894684696003,0.5620608899297423,0.13020721,0.20864528,0.53516936,0.12597813,1nBJxJ5aI1jWjcw731YwHe
Heartless BY Kanye West...,0.05580778657238136,0.7851351351351351,0.5960832313341493,0.0,0.270699820558831,0.6934617400419287,0.1806420699568759,0.17686747324207025,0.6346604215456674,0.12089489,0.2935978,0.53072256,0.05478475,4EWCNWgDS8707fNSZ1oaA5
Tequila BY Dan + Shay...,0.031592161087118695,0.358108108108108,0.5312117503059974,0.0,0.12330171750833119,0.7083333333333333,0.009583133684714897,0.16383388453970776,0.4578454332552693,0.0859119,0.26421246,0.5306924,0.119183235,7Il2yWQmsqKgSkLQvHTPUI
Boys 'Round Here (feat. Pistol Annies & Friends) BY Blake Shel...,0.2724453329539914,0.5432432432432432,0.646266829865361,4.065743944636678e-06,0.270699820558831,0.6681734800838574,0.04791566842357451,0.748280096565775,0.6288056206088992,0.10515905,0.15618645,0.5302387,0.2084158,39FwE8edwuyiaa4PrGBkP7
Why Don't We Just Dance BY Josh Turne...,0.45596285344768606,0.6324324324324325,0.7539779681762546,0.0011920415224913497,0.07510894642399385,0.6967374213836477,0.025075866475003997,0.41294427931510863,0.6206088992974238,0.13770622,0.11512984,0.5288672,0.21829681,2p07VcUwRZ5sru3mJ0JogS
TiK ToK BY Kesha...,0.10749674500729182,0.7378378378378377,0.8286413708690329,0.0,0.3232504486029223,0.9073637316561843,0.19022520364159076,0.40034328295725713,0.7049180327868851,0.041627944,0.4020199,0.52540314,0.030948924,0HPD5WQqrq7wPWR7P7Dw1i
Almost Maybes BY Jordan Dav...,0.1584255717005124,0.504054054054054,0.8665850673194614,0.0,0.08485003845167904,0.8281577568134171,0.04679763616035778,0.1915616583636846,0.5187353629976581,0.041324064,0.37981513,0.5231609,0.055699997,14JFKtBSqefxfMiKhq6JT8
Rhythm Of Love BY Plain Whit...,0.3864650942074703,0.43513513513513513,0.46756425948592406,0.0,0.10535760061522684,0.5795990566037735,0.03242293563328542,0.7621160742942465,0.7189695550351287,0.14940882,0.04505636,0.51989657,0.2856382,6MDTpYxPFL0wtFd0pjfKws
Come On Get Higher BY Matt Natha...,0.26158630807270766,0.6256756756756757,0.5667074663402693,0.0,0.061522686490643415,0.712067610062893,0.010860884842676888,0.20490922538061146,0.5913348946135831,0.15309894,0.1605152,0.51450413,0.17188172,38YgZVHPWOWsKrsCXz6JyP
How I'm Going Out BY Dierks Ben...,0.3625752394686462,0.47702702702702704,0.5728274173806609,7.491349480968859e-05,0.05216611125352474,0.5619758909853249,0.01389554384283661,0.12779615132359295,0.5960187353629977,0.18260376,0.10004752,0.51157874,0.20576999,5dacKGUQ1xTS596919Agv0
The One I Loved Back Then BY George Jon...,0.5634671997723948,0.577027027027027,0.3904528763769889,0.0,0.47577544219430906,0.3284198113207547,0.09311611563647978,0.6752836270774898,0.9637002341920374,0.23071669,0.009053463,0.5054037,0.25482607,7ptBt26CVdYqKLGLIuffNZ
Sunday Morning BY Parmalee...,0.007843473671751224,0.5067567567567567,0.6805385556915544,0.0,0.06549602665983081,0.775091719077568,0.01804823510621307,0.19086392877576358,0.48360655737704916,0.050371014,0.38373137,0.50515395,0.0607437,0BzIw053LdsgAu8Sb1baIn
Fool Hearted Memory BY George Str...,0.3441148971704639,0.4837837837837837,0.5018359853121174,0.0,0.2155857472442963,0.43514150943396224,0.010541447053186388,0.18281212933115637,0.6241217798594847,0.20392764,0.062384285,0.50499046,0.22869754,3cPgnLawNeUl9YsZIBdsrs
Good Lord Lorrie BY Turnpike T...,0.297421090180944,0.46756756756756757,0.598531211750306,0.0,0.3386311202255831,0.6428197064989517,0.008784539210988658,0.11403692384979275,0.5491803278688524,0.14843564,0.12837386,0.50040686,0.2227837,0pghPocTwFg6ckBUs52SQ8
Drops of Jupiter (Tell Me) BY Train...,0.166026889117411,0.3675675675675675,0.5850673194614443,0.0,0.15021789284798767,0.7013888888888888,0.007506788053026674,0.11452533456133734,0.4508196721311475,0.11248878,0.21454994,0.50002164,0.17293964,2hKdd3qO7cWr2Jo0Bcs0MA
The Reason BY Brett Eldr...,0.2876479677877886,0.15405405405405403,0.6817625458996327,0.0,0.21686746987951805,0.7199292452830188,0.06149177447692062,0.037286669178493215,0.4297423887587821,0.10891426,0.19514251,0.498968,0.19697535,22iS24vqgM9Cq8uQM7niiI
Starlight BY Jon Pardi...,0.0521157181127449,0.5878378378378378,0.6083231334149327,0.0,0.37836452191745706,0.7247117400419286,0.00383325347388596,0.26036477302856503,0.4894613583138173,0.08596675,0.29089326,0.4950883,0.12805164,2DROU2PMffuPfU5obZRxZs
Almost BY Thomas Rhe...,0.02247058018684038,0.5324324324324324,0.7086903304773561,0.0,0.4655216611125352,0.6810141509433961,0.002236064526433476,0.26045547787499473,0.46018735362997654,0.058223262,0.35104915,0.49359834,0.097129285,0CKt2RA2gYQqUKejm0Rq0m
Kiss Tomorrow Goodbye BY Luke Bryan...,0.006833584357791839,0.4891891891891891,0.9510403916768667,0.0,0.35785695975390924,0.8582940251572326,0.021721769685353776,0.3653521441230237,0.5526932084309133,0.017206453,0.46174356,0.49295458,0.028095454,4ZF2WDTBVFihfTkxfme8JE
"10,000 Emerald Pools BY BØRNS...",0.007419971701381159,0.48513513513513506,0.5116279069767441,0.0006107266435986159,0.0797231479107921,0.7192741090146749,0.027950806580418465,0.539351948758739,0.5187353629976581,0.08280646,0.30545017,0.49243972,0.11930372,2pA4ip3VIEVcIa3qE02oAX
DJ Got Us Fallin' In Love (feat. Pitbull) BY Usher...,0.0365873125325092,0.6135135135135136,0.8580171358629131,0.0,0.05793386311202255,0.8628144654088049,0.13751796837565883,0.3998897587251084,0.6346604215456674,0.025372662,0.46118438,0.49211362,0.02132937,4356Typ82hUiFAynbLYbPn
Broken Halos BY Chris Stap...,0.14539474184297196,0.5459459459459459,0.49449204406364733,2.8546712802768167e-06,0.027813381184311724,0.6212657232704402,0.0035138156843954604,0.10980868254699211,0.49882903981264637,0.16175029,0.18574439,0.4903629,0.16214238,06gD2ZtK3Dzc1BYqWExQJJ
Right About Me BY Nate Barne...,0.03875911750876594,0.5662162162162162,0.8996328029375765,0.0,0.4014355293514483,0.818003144654088,0.012298354895384118,0.2678793206904732,0.5163934426229508,0.027668957,0.4397626,0.48892087,0.0436476,2BHs75vAJMEf8PHZ0ZUOwU
Fergalicious BY Fergie...,0.06243179174996443,0.9418918918918918,0.5189718482252141,0.0,0.1168931043322225,0.5796645702306079,0.46813608049832295,0.4633273328588772,0.8419203747072599,0.2055607,0.28497463,0.48675528,0.022709383,1D066zixBwqFYqBhKgdPzp
Where I'm From BY Jason Mich...,0.03256947332643423,0.43648648648648647,0.8017135862913095,0.0,0.045244809023327344,0.7032232704402515,0.02603417984347548,0.607568970569766,0.5081967213114754,0.030897161,0.4293054,0.48511338,0.054683976,0VeI4Zyirc6yuJ4P7fudjE
Cold Beer With Your Name On It BY Josh Thomp...,0.06905579692754751,0.5121621621621621,0.6352509179926561,0.0,0.04703922071263778,0.7932389937106917,0.007506788053026674,0.629966090342027,0.5292740046838407,0.059207465,0.34558448,0.48423845,0.110969625,4U9mtRXs7VaG7kgU4Hpw6h
Cashin Out BY Akon...,0.18665903639185005,0.7864864864864866,0.657282741738066,0.0,0.24378364521917456,0.8581629979035639,0.12266411116435072,0.47013019634110603,0.6405152224824355,0.110651515,0.29950318,0.48401538,0.105829835,3mrvebxoRoQmQz7XOYS2Yl
The Monster BY Eminem...,0.05689368906050973,0.772972972972973,0.8482252141982863,0.0,0.10663932325044859,0.8443396226415093,0.07762338284619069,0.33071684737863,0.5995316159250585,0.03501018,0.4502152,0.48338526,0.031389378,48RrDBpOSSl1aLVCalGl5C
Power of Positive Drinkin' BY Chris Jans...,0.27461713793024817,0.5108108108108107,0.8506731946144429,0.0,0.354011791848244,0.7648715932914045,0.08049832295160517,0.735169757608741,0.5702576112412178,0.0628262,0.31559494,0.47663683,0.144942,3yww2zhTK6xJuVGtn6oHNY
Castle On The Hill - Recorded at Sound Stage Nashville BY Thomas Rhe...,0.12693439954478966,0.6243243243243244,0.47001223990208074,5.397923875432526e-05,0.14380927967187898,0.5206367924528301,0.012298354895384118,0.4905248321960341,0.5339578454332552,0.16791376,0.15350825,0.47611704,0.20246094,71R7NckyIlOd8fJzoZIJfR
What I See BY LANCO...,0.05374457184493746,0.43513513513513513,0.5838433292533659,0.0,0.18097923609330938,0.6419025157232704,0.00798594473726242,0.10717126470465116,0.40866510538641687,0.101010084,0.29223284,0.47570798,0.1310491,4zLh511JiWkVxr5QOUkeVR
Tougher Than The Rest - Recorded At Sound Stage Studios Nashville BY Midland...,0.053527391347311784,0.5283783783783783,0.4112607099143206,0.0027681660899653983,0.28095360164060496,0.4568920335429769,0.0028749401054144683,0.264167399282734,0.4730679156908665,0.17950745,0.1453331,0.47517294,0.1999865,76v3BntynHQflWb5ptBgV4
Electric Love BY BØRNS...,0.005780258944307319,0.5432432432432432,0.7796817625458996,0.0023702422145328718,0.2860804921814919,0.5857573375262054,0.048554544002555496,0.4004339878036867,0.47540983606557374,0.047621418,0.417746,0.47484323,0.059789363,2GiJYvgVaD2HtM8GqD9EgQ
Back On The Backroads BY Jon Pardi...,0.10727956450966616,0.34189189189189195,0.7968176254589964,0.0,0.1784157908228659,0.7800707547169811,0.0191662673694298,0.7210198015657052,0.5058548009367682,0.03405542,0.39665204,0.47459805,0.09469441,6rDaYgIdP4qDRYpUlOnlLV
You Already Love Me BY Toby Keith...,0.5059143679015912,0.41216216216216217,0.8641370869033048,0.00018339100346020763,0.07933863112022557,0.7965801886792452,0.045839322791886274,0.7342347999609271,0.5784543325526932,0.08900052,0.1722893,0.46696916,0.27174103,6khYfrHhcx6E8YDGKsUPNy
BOOTS BY HARDY...,0.1964321587850054,0.45270270270270274,0.8702570379436964,0.0,0.06331709817995385,0.8344470649895177,0.02603417984347548,0.2886367759311201,0.4672131147540983,0.04571927,0.4069197,0.4647523,0.082608715,5d9nNDxhtF99CgFfKm6NK5
Church Bells BY Carrie Und...,0.2452977707507821,0.49459459459459454,0.8372093023255812,0.0,0.02178928479876955,0.9693396226415093,0.06452643347708034,0.16994599572989494,0.5035128805620609,0.057083532,0.39933884,0.45980465,0.08377303,67citk3uzWs5qbaIVKTeg8
Happy Does BY Kenny Ches...,0.32565455487228157,0.6837837837837837,0.6181150550795593,0.0,0.1104844911561138,0.7260220125786163,0.02459670979076825,0.32352325532716536,0.5679156908665105,0.16960166,0.1510758,0.4572355,0.22208701,2v08cjj3Th8RpfJgluECcj
7 Summers BY Morgan Wal...,0.46790778081709816,0.5621621621621621,0.7527539779681762,9.048442906574395e-05,0.10663932325044859,0.7448244234800838,0.0030346590001597146,0.2742844783075871,0.5573770491803278,0.14367759,0.14197841,0.4508296,0.2635144,0Z0kNthq0sS4lvGz9SSlBF
What'cha Know About BY Donavon Fr...,0.07448530936818935,0.6513513513513512,0.5691554467564259,2.491349480968858e-05,0.33991284286080486,0.6522536687631026,0.1502954799552787,0.2885181619011736,0.540983606557377,0.14186525,0.30738458,0.44912127,0.101629,5UewA4LJwHD3KqEuD0iwXD
Break Up More Often BY Riley Gree...,0.07926328031595418,0.531081081081081,0.49204406364749087,1.1470588235294118e-05,0.0835683158164573,0.7023715932914045,0.008145663632007666,0.5819971811724647,0.5035128805620609,0.11349964,0.25333375,0.44704694,0.18611966,6FpSqJRS0786oDMKIDqISd
Joe's Place BY Joe Nichol...,0.7209230605510086,0.8567567567567568,0.6842105263157894,0.0,0.06946936682901819,0.6831105870020964,0.015173295000798594,0.37269225938795153,0.8700234192037469,0.23876236,0.04378406,0.44589138,0.27156216,5qkrQxsXDGN12FXvdRGpDX
Homemade BY Jake Owen...,0.4299011937326052,0.4067567567567567,0.8298653610771113,0.0,0.20276852089207895,0.9084119496855345,0.03833253473885961,0.5810133824534964,0.540983606557377,0.08047355,0.22300887,0.4429862,0.25353134,31JID2STTlLuFqXFWHyM8e
That Old Truck BY Thomas Rhe...,0.42121397382757825,0.5297297297297296,0.5813953488372092,3.494809688581315e-05,0.19251473981030504,0.6105870020964359,0.014534419421817601,0.21501234981370615,0.6053864168618266,0.19760999,0.086640224,0.44139537,0.27435437,0kjnvAqQvdjN69aDTGlceq
THROWBACK BY HARDY...,0.23552464835762676,0.5567567567567567,0.668298653610771,0.0,0.09254037426300948,0.6680424528301885,0.017888516211467816,0.42858737667629526,0.47892271662763464,0.12248572,0.23867448,0.4410629,0.19777693,7fToSlGPKlugVUCAZWvydi
"My Kinda Livin’ (HARDY feat. Hunter Phelps, Jameson Rodgers) BY HIXTAPE...",0.5298042226404153,0.4891891891891891,0.5618115055079559,0.0,0.1002307100743399,0.7002751572327044,0.011020603737422134,0.5679797937511339,0.7107728337236533,0.16826743,0.053522814,0.43047056,0.34773925,17E5XweAlvnU7pkghMgvMs
This I Gotta See BY Jason Alde...,0.12476259456853293,0.5243243243243243,0.6450428396572828,0.0,0.10663932325044859,0.730280398322851,0.002076345631688223,0.1351432438844002,0.40749414519906324,0.10294067,0.32570967,0.4286118,0.14273785,4UPXcMdyBzvNFNycwQaO7i
Super Bass BY Nicki Mina...,0.2919915777403021,0.6905405405405405,0.8580171358629131,8.840830449826991e-06,0.7231479107921045,0.8011661425576518,0.2972368631209072,0.4489261941641897,0.6522248243559718,0.10986205,0.37614083,0.42618033,0.08781677,0iYebKFUSfF72fUu2OW6ZT
Old Glory BY Jerrod Nie...,0.3289122623366667,0.6027027027027028,0.649938800489596,0.0,0.11176621379133553,0.7094470649895177,0.020124580737901285,0.5122242223803741,0.5316159250585479,0.14670466,0.16951886,0.42181772,0.2619588,3HQrXNeMmLrQvTqbmrl1J8
Halo BY Beyoncé...,0.2952492852046872,0.40405405405405403,0.6854345165238678,0.0,0.024993591386823895,0.6983752620545072,0.06372783900335408,0.12093746947433054,0.4215456674473067,0.1471187,0.24037841,0.41999403,0.19250883,4JehYebiI9JE8sR8MisGVb
My Dawg BY Quality Co...,0.02800868287629507,0.9486486486486486,0.5838433292533659,0.0,0.08613176108690077,0.6103904612159328,0.1423095352180163,0.4911039477540084,0.5889929742388759,0.13870668,0.37366587,0.41947982,0.0681476,49K3jbwZmZKaDGTfjpIVg0
Outlaws Like Us BY Riley Gree...,0.04049656148977134,0.37297297297297294,0.4908200734394125,0.0,0.1027941553447834,0.6685010482180292,0.0068679124740456746,0.6788141387923696,0.45316159250585475,0.093824066,0.2897424,0.41891378,0.1975197,6vdkRkomwx3z7BR1W0AcO7
This Is It BY Scotty McC...,0.2757030404183765,0.47027027027027035,0.4296205630354957,0.0,0.0797231479107921,0.6407232704402515,0.009902571474205396,0.651623616751092,0.5737704918032787,0.17153728,0.09076521,0.40867558,0.329022,34DFpyq5NJJ79GnGbbJH3p
It's A Great Day To Be Alive BY Travis Tri...,0.26701582051334954,0.5216216216216215,0.6034271725826194,0.0,0.29120738272237884,0.7621200209643605,0.0057498802108289365,0.4624551708739761,0.5035128805620609,0.12855983,0.17863697,0.4079018,0.28490144,3oW6SWwGqiZSPTiAp7ZQoH
Where Corn Don't Grow BY Waylon Jen...,0.502656660437206,0.5567567567567567,0.5091799265605874,0.02179930795847751,0.1848244039989746,0.36550052410901457,0.015812170579779593,0.2524734513891796,0.6896955503512879,0.2865501,0.032777954,0.40483254,0.27583936,0lChO8MEC0eWVBznAMIWE6
Small Town Southern Man BY Alan Jacks...,0.13019210700917477,0.6405405405405405,0.3402692778457772,1.4688581314878894e-05,0.2976159958984876,0.27089884696016775,0.00559016131608369,0.49051087760427564,0.5339578454332552,0.25794274,0.069510646,0.4033568,0.26918977,5ExWY6ojo1Qm3rC7iaEqx2
Tip of My Tongue BY Kenny Ches...,0.08903640270910954,0.6216216216216216,0.4895960832313342,0.0,0.04293770827992822,0.7576650943396226,0.0035138156843954604,0.22571552169241288,0.44262295081967207,0.1470467,0.27831018,0.39942288,0.17522033,40ufL61vEaDaaOitYhnlQ7
Cleopatra BY The Lumine...,0.24746957572703884,0.44189189189189193,0.7527539779681762,0.00024740484429065747,0.07421174057933863,0.6422300838574423,0.026353617632965974,0.619186168208649,0.4367681498829039,0.09276448,0.30651325,0.39901426,0.2017079,2ToW7zhGCrVrLU4fiKj9U1
Something Just Like This BY The Chains...,0.05396175234256313,0.5513513513513513,0.5813953488372092,2.491349480968858e-05,0.16303511920020505,0.6419680293501047,0.014055262737581856,0.28166645734779033,0.3911007025761124,0.11476037,0.34915078,0.38443592,0.15165295,6RUKPb4LETWmmr3iAEQktW
Love Your Love The Most BY Eric Churc...,0.21054889113067424,0.16756756756756758,0.44553243574051404,0.0,0.11176621379133553,0.6407232704402515,0.01149976042165788,0.07495708963034292,0.38173302107728335,0.17347695,0.15756197,0.36879256,0.30016854,6HLciiLMPssno4lT4gbObT
Atlantic City BY The Band...,0.5059143679015912,0.5932432432432433,0.44675642594859244,2.5951557093425608e-06,0.1643168418354268,0.4818527253668763,0.0019166267369429765,0.2475614350902164,0.7166276346604215,0.28160983,0.0374132,0.36750337,0.31347358,4JwjzS9WFkWlpzGCwh82fn
Whiskey And Rain BY Michael Ra...,0.5515222724029827,0.6,0.5667074663402693,5.7439446366782005e-06,0.3181235580620353,0.7866876310272536,0.0023957834211787293,0.2607485243019216,0.7096018735362997,0.205626,0.068752825,0.3641327,0.36148843,1tf4Bfk8JIKryLpWYRvyiI
She Will Be Loved - Radio Mix BY Maroon 5...,0.24746957572703884,0.5972972972972973,0.6156670746634026,0.0,0.08023583696488079,0.7205843815513626,0.008305382526752912,0.2745565928468762,0.4133489461358314,0.16279581,0.24157283,0.34710574,0.24852556,4llK75pXNWZz6KAho2Gp16
Mirrors BY Justin Tim...,0.2539849906558091,0.4932432432432432,0.43084455324357407,0.0,0.07408356831581644,0.6488469601677148,0.04376297716019805,0.09941948898284986,0.46838407494145196,0.2536076,0.14124255,0.3399326,0.2652173,4rHZZAmHpZrA3iH5zx8frV
The Good Stuff BY Kenny Ches...,0.2767889429065049,0.5445945945945946,0.5630354957160342,0.0,0.11817482696744425,0.44437893081761004,0.06644306021402333,0.5660680146802306,0.45667447306791564,0.22287795,0.1508595,0.33304986,0.29321274,1sR3kJi14jA8Gau3a0yXAo
Forever After All BY Luke Combs...,0.20729118366628912,0.3756756756756756,0.5997552019583843,0.0,0.0724173288900282,0.7450864779874213,0.00383325347388596,0.6231702041556775,0.4028103044496487,0.10761991,0.27765748,0.32962477,0.28509787,6IBcOGPsniK3Pso1wHIhew
Wake up Loving You BY Old Domini...,0.032352292828808554,0.4999999999999999,0.4149326805385557,4.342560553633218e-06,0.09510381953345295,0.5485455974842767,0.031304903370068686,0.5954773168110967,0.38875878220140514,0.16828305,0.27680746,0.31435716,0.2405523,1E1LaXgZRkBOljpGXtlR7B
I Met a Girl BY William Mi...,0.12041898461601945,0.4094594594594595,0.47123623011015914,0.003062283737024222,0.12586516277877466,0.4202044025157232,0.010381728158441142,0.14854662926836076,0.2740046838407494,0.22905077,0.20360148,0.28467152,0.28267625,4WtkYdCG4n80h08Ep5SmDI
